Price_per_m²,Online_since_in_h,WG_Size,Total_People,Size,Warm_Rent_in_€,Cold_Rent_in_€,Deposit_in_€,Roomsize in m²,Appartmentsize in m²,Intermediate Rent,left_rhine_side,Weighted_Average_Sentiment,Min_Age,Max_Age,Construction_Year,Parking,Floor,Smoking,Garden_Balcony,Dist_center_in_km,Title_Length,Description_Length,Fact_Count,Population_per_km²
15.0,22,3,2,24m²,360.0,360,,24,,False,1.0,0.5079185520361991,20.0,24.0,,Tiefgaragenstellplatz,2,Rauchen teilweise erlaubt,Balkon,1.4,44,884.0,25,9168.01
42.5,22,2,1,20m²,850.0,750,1400,20,105,False,1.0,0.6110893229166667,30.0,45.0,,gute Parkmöglichkeiten,0,,Gartenmitbenutzung,3.9,33,1196.0,40,3763.93
24.583333333333332,22,4,3,24m²,590.0,440,880,24,100,False,1.0,0.879042082429501,20.0,45.0,1960.0,gute Parkmöglichkeiten,1,Rauchen teilweise erlaubt,Garten,10.0,53,1350.0,43,2215.97
40.0,22,3,2,11m²,440.0,440,500,11,,True,1.0,0.9136373269896193,22.0,28.0,,Bewohnerparken,0,Rauchen nicht erwünscht,,0.7,37,2387.0,34,7394.59
18.0,22,3,2,30m²,540.0,460,1450,30,100,False,1.0,0.9603289028931539,25.0,28.0,,,0,,Terrasse,2.3,63,3543.0,41,12150.68
34.0,23,3,2,15m²,510.0,510,900,15,,True,1.0,0.855912863327149,19.0,26.0,,,2,,,2.8,27,1708.0,27,11677.08
40.0,23,3,2,20m²,800.0,550,1100,20,177,False,1.0,0.5097780119624039,24.0,32.0,,Bewohnerparken,3,Rauchen teilweise erlaubt,Balkon,2.1,79,3872.0,48,10710.38
23.75,23,2,1,20m²,475.0,350,,20,70,True,0.0,0.8643941780821918,,,,gute Parkmöglichkeiten,Dachgeschoss,Rauchen teilweise erlaubt,Gartenmitbenutzung,4.2,34,1871.0,32,7191.28
46.875,23,3,2,16m²,750.0,650,1440,16,140,False,1.0,0.8406995341614906,25.0,35.0,,eigener Parkplatz,2,Rauchen teilweise erlaubt,Gartenmitbenutzung,10.2,89,1364.0,43,2215.97
26.08695652173913,23,3,2,23m²,600.0,500,1000,23,94,True,1.0,0.988,,,,gute Parkmöglichkeiten,,Rauchen teilweise erlaubt,,3.5,96,862.0,23,6467.99
22.307692307692307,23,3,2,26m²,580.0,480,150,26,80,True,1.0,0.5649822127659575,20.0,35.0,,,0,Rauchen teilweise erlaubt,Terrasse,0.8,78,1254.0,45,7394.59
29.5,23,4,0,20m²,590.0,395,900,20,100,False,0.0,0.6369,,,1935.0,gute Parkmöglichkeiten,1,Rauchen nicht erwünscht,,10.0,44,159.0,29,1257.96
42.0,23,2,1,15m²,630.0,580,1000,15,,False,1.0,0.8626972950126797,25.0,45.0,,,1,Rauchen teilweise erlaubt,Gartenmitbenutzung,1.6,49,1292.0,35,10710.38
38.23529411764706,23,2,1,17m²,650.0,400,1200,17,88,False,1.0,0.8352250664304695,25.0,35.0,,,,Rauchen nicht erwünscht,Balkon,4.8,21,1157.0,32,2454.12
30.0,23,2,1,20m²,600.0,500,1500,20,67,False,0.0,0.6938373333333333,25.0,35.0,,gute Parkmöglichkeiten,1,,,6.1,47,1084.0,38,5130.1
34.0,23,3,2,15m²,510.0,510,900,15,,True,1.0,0.855912863327149,20.0,25.0,,,,,,2.8,27,1710.0,23,11677.08
22.5,23,2,1,20m²,450.0,450,1350,20,,False,,0.49997598214285716,18.0,99.0,,,,,,18.9,59,1146.0,35,
26.0,23,3,2,15m²,390.0,340,700,15,,False,1.0,0.030790008326394672,25.0,32.0,1950.0,gute Parkmöglichkeiten,0,Rauchen teilweise erlaubt,,3.5,74,1218.0,36,6176.72
38.30769230769231,23,3,2,13m²,498.0,443,1000,13,65,False,1.0,0.5303294241277848,21.0,30.0,,,Dachgeschoss,,,3.9,41,2464.0,34,7241.29
37.5,23,4,3,10m²,375.0,375,,10,,True,1.0,0.8202079036964981,25.0,38.0,,schlechte Parkmöglichkeiten,3,Rauchen nicht erwünscht,,3.8,21,4353.0,37,6108.19
15.892857142857142,24,3,2,28m²,445.0,445,500,28,100,False,1.0,0.5259616946160635,18.0,50.0,,gute Parkmöglichkeiten,Dachgeschoss,Rauchen teilweise erlaubt,Terrasse,10.2,100,1356.0,47,2215.97
41.5,24,2,1,20m²,830.0,660,1980,20,79,True,1.0,0.7966390960451979,20.0,29.0,2019.0,gute Parkmöglichkeiten,4,Rauchen nicht erwünscht,Terrasse,4.2,38,2755.0,54,3763.93
47.5,24,3,2,12m²,570.0,570,1000,12,,False,,0.4111136460554372,22.0,26.0,,,1,,Gartenmitbenutzung,3.4,39,1406.0,28,
32.666666666666664,24,4,3,15m²,490.0,490,490,15,115,True,1.0,0.9153473744292238,22.0,28.0,,,2,Rauchen teilweise erlaubt,Balkon,4.1,30,1812.0,37,6467.99
28.055555555555557,24,2,1,18m²,505.0,505,,18,63,True,1.0,0.9251939999999998,20.0,28.0,,,3,,,3.8,44,1852.0,32,6176.72
25.555555555555557,24,2,1,18m²,460.0,365,460,18,87,True,1.0,0.9286781138790036,18.0,47.0,,Bewohnerparken,0,Rauchen teilweise erlaubt,,2.1,76,3909.0,40,12311.83
32.30769230769231,24,2,1,13m²,420.0,288,576,13,71,False,1.0,0.9618645232005846,35.0,60.0,,Bewohnerparken,3,Rauchen teilweise erlaubt,Gartenmitbenutzung,2.9,65,3003.0,45,11259.96
29.0,24,2,1,20m²,580.0,430,300,20,55,True,1.0,0.918910071942446,,,,gute Parkmöglichkeiten,2,Rauchen nicht erwünscht,,0.3,71,2109.0,37,7394.59
24.375,24,6,5,16m²,390.0,390,,16,,False,1.0,0.8828392025266482,20.0,26.0,,,,,,2.7,52,2703.0,23,12311.83
34.375,24,3,2,16m²,550.0,550,,16,80,True,1.0,0.8730294753086421,24.0,25.0,,schlechte Parkmöglichkeiten,4,Rauchen nicht erwünscht,,1.0,38,1302.0,40,9168.01
30.0,24,2,1,20m²,600.0,475,,20,75,False,0.0,0.8679529893529894,25.0,40.0,1980.0,gute Parkmöglichkeiten,2,Rauchen nicht erwünscht,Balkon,3.8,34,1292.0,38,3446.98
33.75,24,4,3,12m²,405.0,370,400,12,113,True,1.0,0.9713192542965337,25.0,40.0,,eigener Parkplatz,1,Rauchen teilweise erlaubt,Gartenmitbenutzung,9.9,53,3776.0,43,2215.97
36.92307692307692,1,4,3,13m²,480.0,480,600,13,152,False,0.0,0.754160655737705,18.0,45.0,,gute Parkmöglichkeiten,0,Rauchen teilweise erlaubt,Terrasse,9.8,38,4029.0,44,1546.74
35.294117647058826,24,3,2,17m²,600.0,600,0,17,,True,1.0,0.6085158192090395,23.0,24.0,,gute Parkmöglichkeiten,3,Rauchen teilweise erlaubt,,3.9,54,1365.0,35,7241.29
5.0,24,5,4,18m²,90.0,90,,18,165,True,1.0,0.7472732408325075,30.0,39.0,,gute Parkmöglichkeiten,2,Rauchen teilweise erlaubt,Gartenmitbenutzung,4.5,71,2122.0,31,2454.12
31.92,1,6,5,25m²,798.0,660,1980,25,125,False,0.0,0.6789695805962608,20.0,30.0,,,0,Rauchen nicht erwünscht,Terrasse,8.7,55,1921.0,42,1863.8
8.181818181818182,24,3,2,11m²,90.0,90,,11,77,True,1.0,0.3666504672897197,20.0,40.0,,schlechte Parkmöglichkeiten,4,Rauchen teilweise erlaubt,Balkon,2.3,32,694.0,36,10710.38
30.0,24,8,7,15m²,450.0,450,,15,,True,0.0,0.8790992421632795,20.0,30.0,,,2,Rauchen teilweise erlaubt,Terrasse,4.9,53,3095.0,36,8035.49
3.4210526315789473,1,3,2,38m²,130.0,1,600,38,140,False,1.0,0.8972912691996766,20.0,35.0,,gute Parkmöglichkeiten,1,Rauchen nicht erwünscht,Balkon,7.2,127,2588.0,37,3848.88
96.0,1,2,1,10m²,960.0,850,1800,10,79,False,1.0,0.75946588350465,25.0,60.0,,Tiefgaragenstellplatz,1,Rauchen teilweise erlaubt,Terrasse,4.6,78,2063.0,48,7241.29
41.4,24,4,3,10m²,414.0,296,888,10,90,True,1.0,0.8718934882083774,23.0,35.0,,,2,,,3.6,40,2851.0,36,6108.19
30.0,24,3,2,20m²,600.0,600,600,20,95,True,1.0,0.9944,27.0,34.0,,,4,Rauchen nicht erwünscht,Balkon,2.3,58,1266.0,35,12150.68
46.36363636363637,24,5,4,11m²,510.0,400,600,11,,True,1.0,0.5141639272727272,18.0,75.0,,gute Parkmöglichkeiten,0,Rauchen nicht erwünscht,,5.6,45,1474.0,35,4822.1
35.0,24,3,2,12m²,420.0,320,640,12,,True,1.0,0.9893999999999998,18.0,25.0,,gute Parkmöglichkeiten,3,,,8.3,51,1653.0,23,2567.96
24.09090909090909,24,4,3,22m²,530.0,530,150,22,100,True,1.0,0.9122819594302977,27.0,40.0,,schlechte Parkmöglichkeiten,3,Rauchen teilweise erlaubt,Balkon,2.7,48,2273.0,43,12311.83
25.555555555555557,24,2,1,18m²,460.0,410,400,18,40,True,1.0,0.7891836734693878,22.0,24.0,,gute Parkmöglichkeiten,3,Rauchen nicht erwünscht,,1.8,60,1482.0,35,7394.59
29.529411764705884,1,4,3,17m²,502.0,316,0,17,105,False,0.0,0.9390813602015115,24.0,33.0,,schlechte Parkmöglichkeiten,4,Rauchen nicht erwünscht,,3.9,37,3384.0,42,7191.28
29.41176470588235,24,2,1,17m²,500.0,400,1400,17,65,False,1.0,0.8185510638297873,19.0,24.0,,Tiefgaragenstellplatz,0,,,1.8,14,595.0,28,10710.38
34.166666666666664,24,2,1,18m²,615.0,555,500,18,75,True,1.0,0.26541346153846157,28.0,35.0,,Bewohnerparken,1,Rauchen teilweise erlaubt,Balkon,1.1,27,465.0,38,3761.1
20.76,24,5,3,25m²,519.0,392,500,25,200,False,1.0,0.9683792312105567,28.0,47.0,,gute Parkmöglichkeiten,1,Rauchen teilweise erlaubt,Terrasse,9.5,50,3709.0,44,2215.97
28.0,24,2,1,25m²,700.0,700,150,25,95,True,1.0,0.8185116959064329,,,,Bewohnerparken,1,,Balkon,4.0,42,861.0,33,6108.19
27.5,24,3,2,16m²,440.0,360,,16,77,True,0.0,0.8149158523908524,22.0,28.0,,,,Rauchen teilweise erlaubt,Balkon,3.0,96,1997.0,31,3446.98
25.0,24,4,3,14m²,350.0,300,,14,105,True,1.0,0.7579653098982424,22.0,30.0,,gute Parkmöglichkeiten,4,Rauchen teilweise erlaubt,Balkon,3.7,38,2153.0,44,5048.95
2.1875,24,2,1,16m²,35.0,35,,16,,True,1.0,0.0772,,,,,,,,2.3,23,275.0,15,12311.83
28.25,24,2,1,20m²,565.0,415,1200,20,80,False,1.0,0.4472806499261447,30.0,35.0,,Bewohnerparken,3,Rauchen teilweise erlaubt,,2.9,29,715.0,42,11677.08
46.15384615384615,24,5,4,13m²,600.0,600,500,13,135,True,1.0,0.9583762983947121,23.0,31.0,,Bewohnerparken,0,Rauchen teilweise erlaubt,Terrasse,2.4,77,2109.0,47,12311.83
27.36,24,3,2,25m²,684.0,684,1200,25,101,False,1.0,0.8100763021868786,20.0,26.0,,,höher als 5,,Balkon,4.8,46,2494.0,27,5048.95
40.42857142857143,24,5,4,14m²,566.0,566,1100,14,120,False,0.0,0.9891,21.0,28.0,,gute Parkmöglichkeiten,0,Rauchen teilweise erlaubt,Terrasse,4.9,46,1871.0,42,5130.1
28.823529411764707,24,2,1,17m²,490.0,440,,17,,True,1.0,0.8219448408871746,19.0,28.0,,gute Parkmöglichkeiten,,Rauchen teilweise erlaubt,Balkon,2.6,35,1158.0,28,3848.88
42.10526315789474,24,2,1,19m²,800.0,500,1500,19,89,False,1.0,0.0,20.0,35.0,2021.0,gute Parkmöglichkeiten,1,Rauchen nicht erwünscht,Gartenmitbenutzung,4.6,19,224.0,48,2089.18
38.0,24,4,3,23m²,874.0,749,2000,23,101,False,1.0,0.9878,26.0,28.0,,,3,Rauchen teilweise erlaubt,Balkon,2.0,34,1509.0,32,12311.83
28.125,24,4,2,16m²,450.0,435,900,16,80,False,1.0,0.5182834758704948,25.0,35.0,,,3,,,2.7,70,4198.0,27,12150.68
33.333333333333336,24,3,2,18m²,600.0,600,,18,,False,1.0,0.7727582292849036,30.0,33.0,,,,Rauchen nicht erwünscht,,2.7,64,2186.0,19,12150.68
37.5,24,2,1,16m²,600.0,600,1155,16,70,False,0.0,0.8140783197831979,21.0,28.0,,gute Parkmöglichkeiten,2,Rauchen teilweise erlaubt,Gartenmitbenutzung,4.9,46,4681.0,45,8035.49
45.76923076923077,24,5,4,13m²,595.0,595,300,13,150,True,1.0,0.38659143426294823,21.0,30.0,,,höher als 5,,Balkon,4.0,20,2201.0,30,7241.29
34.714285714285715,24,3,2,14m²,486.0,486,1000,14,66,False,1.0,0.7793319927971188,28.0,45.0,,gute Parkmöglichkeiten,2,Rauchen nicht erwünscht,Gartenmitbenutzung,8.0,33,1814.0,43,2567.96
37.083333333333336,24,2,1,12m²,445.0,370,1110,12,60,True,0.0,0.45548431610942247,25.0,30.0,,Bewohnerparken,2,Rauchen nicht erwünscht,,2.3,30,1686.0,45,2806.27
22.0,24,3,2,15m²,330.0,330,200,15,,True,1.0,0.9478595671421546,20.0,26.0,,schlechte Parkmöglichkeiten,2,Rauchen teilweise erlaubt,,1.5,32,2073.0,29,9168.01
15.789473684210526,24,2,1,19m²,300.0,300,300,19,23,True,1.0,0.9861,20.0,30.0,,Bewohnerparken,0,Rauchen nicht erwünscht,,5.6,66,1083.0,32,6176.72
39.333333333333336,24,4,3,15m²,590.0,490,,15,140,False,0.0,0.7481825,18.0,27.0,,,,,Garten,7.5,20,832.0,24,2276.04
41.666666666666664,24,2,1,12m²,500.0,500,,12,,True,1.0,0.9132999999999999,19.0,26.0,,,,,,4.7,24,389.0,17,6176.72
21.25,24,3,2,16m²,340.0,340,50,16,,True,1.0,0.8880828319882611,27.0,32.0,,,0,Rauchen teilweise erlaubt,Terrasse,2.1,56,1480.0,36,12311.83
41.666666666666664,24,2,0,15m²,625.0,625,500,15,60,False,0.0,0.46225119453924907,25.0,40.0,,Bewohnerparken,3,Rauchen nicht erwünscht,,4.9,22,576.0,33,8035.49
25.5,24,2,1,20m²,510.0,400,400,20,72,True,0.0,0.35721776570985264,41.0,41.0,,schlechte Parkmöglichkeiten,2,Rauchen teilweise erlaubt,Balkon,4.3,27,1284.0,42,7191.28
34.375,24,2,1,16m²,550.0,450,900,16,,True,,0.7985056741280583,23.0,23.0,,,1,,Gartenmitbenutzung,4.7,56,2100.0,37,
45.833333333333336,24,2,1,12m²,550.0,450,750,12,75,False,1.0,0.8513038084246971,25.0,51.0,1900.0,schlechte Parkmöglichkeiten,3,Rauchen nicht erwünscht,,3.7,103,1770.0,44,7241.29
40.0,24,4,3,12m²,480.0,480,500,12,120,False,1.0,0.8307840220385676,18.0,32.0,,gute Parkmöglichkeiten,1,,Balkon,10.0,37,3031.0,38,2215.97
34.583333333333336,24,8,7,12m²,415.0,400,700,12,,True,1.0,0.7278026083891436,19.0,25.0,,,2,,,1.3,73,3004.0,35,9168.01
53.93333333333333,24,2,1,15m²,809.0,689,,15,,False,1.0,0.9410723844282238,22.0,34.0,,,2,Rauchen nicht erwünscht,Balkon,2.4,21,2686.0,35,12241.95
46.25,24,2,1,12m²,555.0,555,1650,12,65,True,1.0,0.737232560137457,17.0,25.0,,gute Parkmöglichkeiten,2,Rauchen nicht erwünscht,,2.3,25,2420.0,43,12150.68
44.0,24,2,1,15m²,660.0,560,660,15,,True,1.0,0.9119127729980145,23.0,25.0,,,4,,,1.5,52,1569.0,24,9168.01
31.25,24,2,1,16m²,500.0,500,400,16,30,True,1.0,-0.9607,18.0,60.0,,,0,Rauchen teilweise erlaubt,,7.0,40,1648.0,27,1369.53
50.0,24,2,1,16m²,800.0,650,1500,16,136,False,1.0,0.7142054698457222,,,1967.0,,0,Rauchen teilweise erlaubt,Terrasse,4.4,93,1689.0,49,3763.93
46.666666666666664,24,2,1,15m²,700.0,630,600,15,62,True,1.0,0.9436816247582205,22.0,33.0,,Bewohnerparken,1,Rauchen teilweise erlaubt,Balkon,2.0,56,1582.0,44,9168.01
23.0,24,5,4,20m²,460.0,460,100,20,160,True,1.0,0.7869696594427243,19.0,50.0,,gute Parkmöglichkeiten,3,Rauchen teilweise erlaubt,Balkon,4.9,105,1723.0,40,4822.1
42.0,24,3,2,10m²,420.0,420,1000,10,56,True,1.0,0.6448913978494624,20.0,40.0,1961.0,gute Parkmöglichkeiten,3,Rauchen nicht erwünscht,,4.5,33,1244.0,50,4822.1
38.46153846153846,24,2,1,13m²,500.0,500,0,13,74,True,0.0,0.597983937007874,36.0,36.0,,gute Parkmöglichkeiten,3,,Balkon,4.5,27,1164.0,34,5130.1
33.333333333333336,24,2,1,15m²,500.0,330,500,15,115,False,1.0,0.9888283940620782,24.0,99.0,,gute Parkmöglichkeiten,2,Rauchen nicht erwünscht,Gartenmitbenutzung,2.6,67,3732.0,47,11259.96
26.785714285714285,24,4,3,28m²,750.0,750,0,28,120,False,1.0,0.7495153998025667,18.0,25.0,,,2,,Balkon,2.4,46,1042.0,38,10710.38
63.18181818181818,24,5,3,11m²,695.0,635,1390,11,85,False,1.0,0.964636740182894,,,,,2,,,1.5,35,2183.0,34,9168.01
16.333333333333332,24,10,9,15m²,245.0,245,308,15,100,False,1.0,0.8517906315058986,18.0,29.0,,gute Parkmöglichkeiten,2,,Terrasse,5.3,84,3062.0,39,6176.72
31.57894736842105,24,4,3,19m²,600.0,600,,19,100,True,1.0,0.9385472106961734,24.0,25.0,,schlechte Parkmöglichkeiten,3,Rauchen teilweise erlaubt,Balkon,2.9,60,2369.0,36,6467.99
26.428571428571427,24,2,1,14m²,370.0,370,600,14,24,True,0.0,0.7262024800708592,,,,gute Parkmöglichkeiten,2,Rauchen nicht erwünscht,Garten,2.4,30,1124.0,31,2806.27
32.142857142857146,24,3,2,14m²,450.0,370,600,14,96,True,1.0,0.8749735008103728,23.0,32.0,,gute Parkmöglichkeiten,1,Rauchen teilweise erlaubt,Balkon,3.2,54,1349.0,31,6467.99
38.18181818181818,24,4,3,11m²,420.0,310,930,11,92,False,1.0,0.9299882565241532,18.0,27.0,,gute Parkmöglichkeiten,0,Rauchen teilweise erlaubt,Gartenmitbenutzung,4.2,60,3665.0,39,5048.95
33.333333333333336,24,2,1,18m²,600.0,500,,18,60,True,1.0,0.7041112612612613,18.0,35.0,,gute Parkmöglichkeiten,3,,,3.4,20,1015.0,32,6467.99
27.5,24,2,1,20m²,550.0,409,704,20,64,True,1.0,0.9248996156310059,25.0,40.0,,gute Parkmöglichkeiten,1,Rauchen teilweise erlaubt,Balkon,3.4,54,1751.0,44,11677.08
61.0,24,2,1,15m²,915.0,790,2000,15,100,True,1.0,0.8824,22.0,28.0,,,1,Rauchen nicht erwünscht,,1.9,60,404.0,28,12311.83
40.588235294117645,24,2,1,17m²,690.0,690,,17,,False,1.0,0.5920682950191571,18.0,40.0,,Bewohnerparken,1,Rauchen teilweise erlaubt,Balkon,5.4,47,1050.0,34,6108.19
15.0,24,4,3,20m²,300.0,300,200,20,120,True,1.0,0.4550039568345324,20.0,80.0,,,1,Rauchen teilweise erlaubt,Balkon,3.2,48,815.0,36,11677.08
31.38888888888889,24,2,1,18m²,565.0,550,550,18,,True,1.0,0.8255857933579336,20.0,80.0,,gute Parkmöglichkeiten,2,Rauchen teilweise erlaubt,Gartenmitbenutzung,7.8,46,1151.0,42,2567.96
29.6875,24,8,7,16m²,475.0,475,,16,300,True,1.0,0.8965775430123755,20.0,33.0,,,,Rauchen nicht erwünscht,,1.9,37,3490.0,39,12241.95
46.666666666666664,24,4,3,15m²,700.0,700,,15,,True,1.0,0.1531,26.0,26.0,,,,,,2.2,59,105.0,17,12311.83
58.333333333333336,24,2,1,12m²,700.0,475,1425,12,70,False,1.0,0.9444255223880597,18.0,28.0,,schlechte Parkmöglichkeiten,2,Rauchen nicht erwünscht,Balkon,0.4,36,3440.0,39,3761.1
53.57142857142857,24,2,1,14m²,750.0,750,500,14,80,True,1.0,0.9864999999999999,28.0,36.0,,Bewohnerparken,3,Rauchen teilweise erlaubt,Balkon,2.9,75,1210.0,37,11677.08
43.63636363636363,24,2,1,11m²,480.0,390,500,11,61,False,1.0,0.9090299497487437,22.0,45.0,,Bewohnerparken,4,Rauchen nicht erwünscht,,3.2,36,2048.0,41,12150.68
20.0,24,6,5,15m²,300.0,300,300,15,130,False,1.0,0.9782351933216168,20.0,29.0,,eigener Parkplatz,3,Rauchen teilweise erlaubt,Balkon,8.8,43,4781.0,42,808.61
28.571428571428573,24,7,6,14m²,400.0,365,,14,,True,,0.9464595399188092,22.0,33.0,,gute Parkmöglichkeiten,,,,7.9,60,1658.0,27,
34.375,24,5,2,16m²,550.0,550,,16,120,True,1.0,0.6124,,,,,1,,Balkon,2.8,39,422.0,30,12150.68
33.93333333333333,24,2,1,15m²,509.0,489,1042,15,55,False,0.0,0.9052282129742961,20.0,30.0,,,3,,,6.0,32,1701.0,37,5130.1
20.454545454545453,24,2,1,22m²,450.0,400,500,22,65,True,1.0,0.9377974591651543,20.0,30.0,,,4,Rauchen nicht erwünscht,,4.2,31,2404.0,37,6467.99
22.708333333333332,24,2,1,24m²,545.0,432,1296,24,,False,0.0,0.8661308520747545,18.0,24.0,,,2,,,5.5,29,3343.0,36,7191.28
30.58823529411765,24,3,2,17m²,520.0,450,1200,17,215,False,1.0,0.8814662464416431,30.0,58.0,1905.0,Bewohnerparken,1,Rauchen nicht erwünscht,,2.9,60,2385.0,39,12241.95
32.72727272727273,24,3,1,11m²,360.0,300,500,11,60,False,0.0,0.37769806451612903,19.0,39.0,,,3,Rauchen teilweise erlaubt,Gartenmitbenutzung,4.7,21,768.0,42,7191.28
42.3,24,2,1,20m²,846.0,800,0,20,60,True,1.0,0.8913854986522911,,,,schlechte Parkmöglichkeiten,5,,,2.3,87,1924.0,35,12311.83
36.666666666666664,24,4,3,15m²,550.0,550,,15,,True,1.0,0.7300651021535063,23.0,29.0,,,,Rauchen teilweise erlaubt,,4.0,33,1874.0,29,7241.29
26.944444444444443,24,4,3,18m²,485.0,425,200,18,120,True,1.0,0.8692035758323058,19.0,30.0,,,,Rauchen teilweise erlaubt,Gartenmitbenutzung,3.6,25,1658.0,37,11677.08
51.25,24,3,2,12m²,615.0,600,950,12,,False,1.0,0.6978018887722981,20.0,25.0,,gute Parkmöglichkeiten,,,,3.2,40,1939.0,26,6108.19
31.470588235294116,24,3,2,17m²,535.0,380,1100,17,125,False,0.0,0.7914024242424241,28.0,34.0,,,1,Rauchen teilweise erlaubt,Gartenmitbenutzung,10.2,44,1650.0,40,2276.04
31.428571428571427,24,2,1,14m²,440.0,390,400,14,50,True,1.0,0.8368200233281493,18.0,25.0,,gute Parkmöglichkeiten,0,Rauchen nicht erwünscht,Terrasse,3.2,26,2738.0,36,11259.96
47.083333333333336,24,3,2,12m²,565.0,400,800,12,90,True,1.0,0.9033658653846154,21.0,28.0,,,,Rauchen nicht erwünscht,Balkon,3.3,24,2494.0,33,11677.08
25.384615384615383,24,3,2,13m²,330.0,330,533,13,75,False,1.0,0.9519631916599839,20.0,28.0,,gute Parkmöglichkeiten,3,,,4.9,81,2684.0,39,5048.95
21.642857142857142,24,6,5,14m²,303.0,303,,14,,True,1.0,0.8885,19.0,27.0,,,2,Rauchen teilweise erlaubt,Gartenmitbenutzung,5.3,21,228.0,33,6108.19
21.0,24,3,2,20m²,420.0,420,,20,,True,1.0,0.747963086335826,25.0,36.0,,,2,Rauchen teilweise erlaubt,Balkon,3.8,40,3226.0,35,7241.29
18.58,48,3,2,50m²,929.0,929,1800,50,130,False,1.0,0.8091644694533762,25.0,26.0,,,,,Balkon,3.1,48,1339.0,27,12150.68
28.333333333333332,48,5,4,12m²,340.0,340,,12,125,True,0.0,0.9116932612165278,23.0,32.0,2013.0,gute Parkmöglichkeiten,3,Rauchen teilweise erlaubt,Balkon,3.7,36,5875.0,43,3446.98
43.333333333333336,48,3,2,15m²,650.0,550,300,15,90,True,1.0,0.8782229379891631,25.0,27.0,,Bewohnerparken,2,,Balkon,2.3,29,1684.0,36,12311.83
25.90909090909091,48,2,1,22m²,570.0,500,600,22,60,True,1.0,0.9576624273255813,18.0,32.0,,,1,Rauchen teilweise erlaubt,Balkon,4.2,80,1369.0,35,6467.99
57.61538461538461,48,3,2,13m²,749.0,679,1560,13,66,False,1.0,0.8456149574787395,19.0,27.0,,,höher als 5,Rauchen teilweise erlaubt,Balkon,2.4,38,2145.0,36,12311.83
38.0,48,3,2,15m²,570.0,420,300,15,92,True,1.0,0.9463,18.0,30.0,,,1,Rauchen teilweise erlaubt,Balkon,3.9,64,2006.0,38,3763.93
30.0,48,3,1,16m²,480.0,390,900,16,60,False,0.0,0.8892239731142643,18.0,39.0,,Bewohnerparken,3,Rauchen teilweise erlaubt,Gartenmitbenutzung,4.7,70,2591.0,46,7191.28
45.38461538461539,48,2,1,13m²,590.0,590,500,13,62,True,1.0,0.8222450156739811,36.0,36.0,,schlechte Parkmöglichkeiten,3,Rauchen nicht erwünscht,,2.1,58,1786.0,43,10710.38
27.22222222222222,48,9,7,18m²,490.0,490,900,18,,False,1.0,0.9176526289180991,21.0,30.0,,,0,,Balkon,4.1,18,1978.0,25,3763.93
33.5,48,2,1,20m²,670.0,670,600,20,,True,1.0,0.9733846153846153,20.0,35.0,,,2,Rauchen teilweise erlaubt,Balkon,1.5,29,975.0,33,9168.01
42.5,48,3,2,14m²,595.0,575,1500,14,83,False,1.0,0.9389277108433736,19.0,26.0,,,5,Rauchen teilweise erlaubt,,2.4,54,2054.0,31,12311.83
46.875,48,2,1,16m²,750.0,650,1945,16,81,False,1.0,0.9934,25.0,40.0,,eigener Parkplatz,,Rauchen teilweise erlaubt,Terrasse,2.8,76,1225.0,33,11677.08
42.857142857142854,48,3,2,14m²,600.0,600,,14,70,True,1.0,0.7906,20.0,40.0,,,,,,5.1,43,340.0,22,3283.34
26.066666666666666,48,3,2,15m²,391.0,391,,15,,True,1.0,0.9686614236999147,21.0,30.0,,,0,,Balkon,4.1,34,2432.0,35,5048.95
44.61538461538461,48,3,2,13m²,580.0,580,1740,13,70,False,0.0,0.9846,18.0,40.0,,gute Parkmöglichkeiten,1,Rauchen nicht erwünscht,Gartenmitbenutzung,7.7,71,1733.0,41,1411.11
39.285714285714285,48,3,2,14m²,550.0,480,1000,14,70,True,1.0,0.8481,18.0,35.0,,eigener Parkplatz,1,Rauchen teilweise erlaubt,Balkon,3.4,58,356.0,31,6467.99
45.333333333333336,48,5,4,15m²,680.0,680,,15,,False,1.0,0.831242022940563,,,,,1,,Garten,2.6,64,1025.0,26,12311.83
32.19230769230769,48,3,1,26m²,837.0,644,,26,150,False,0.0,0.8079312666076174,22.0,39.0,,Bewohnerparken,1,Rauchen teilweise erlaubt,Balkon,1.5,60,2306.0,39,2806.27
30.666666666666668,48,2,1,15m²,460.0,260,500,15,50,True,1.0,0.7483125055432372,20.0,27.0,,gute Parkmöglichkeiten,0,Rauchen teilweise erlaubt,Gartenmitbenutzung,4.2,36,2482.0,40,5048.95
38.23529411764706,48,3,2,17m²,650.0,550,1300,17,125,True,1.0,0.4714807847663012,29.0,35.0,,gute Parkmöglichkeiten,2,Rauchen teilweise erlaubt,Terrasse,2.7,119,1704.0,49,11259.96
42.76923076923077,48,3,2,13m²,556.0,426,1304,13,104,False,1.0,0.9394232182877633,24.0,30.0,,gute Parkmöglichkeiten,4,Rauchen teilweise erlaubt,Terrasse,0.7,29,2233.0,41,7394.59
29.0,48,2,1,20m²,580.0,430,300,20,55,True,1.0,0.918910071942446,,,,gute Parkmöglichkeiten,2,Rauchen nicht erwünscht,,0.3,71,2109.0,37,7394.59
